locus_tag,ftype,gene,product,Sample,Plasmid_ID,is_interesting
GCA_0414112151_plasm_00040,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00041,CDS,hin,DNA-invertase hin,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00042,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00043,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00044,CDS,smc,Chromosome partition protein Smc,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00045,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00046,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00047,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00048,CDS,,ISNCY family transposase ISSen7,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00049,CDS,parA,Plasmid partition protein A,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00050,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00051,CDS,umuC,Protein UmuC,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00052,CDS,umuD,Protein UmuD,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00053,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00054,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00055,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00056,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00057,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00058,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00059,CDS,traM,Relaxosome protein TraM,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00060,CDS,traJ,Protein TraJ,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00061,CDS,traY,Relaxosome protein TraY,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00062,CDS,traA,Pilin,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00063,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00064,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00065,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00066,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00067,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00068,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00069,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00070,CDS,finO,Fertility inhibition protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00071,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00072,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00073,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0414112151_plasm_00074,CDS,,hypothetical protein,GCA_041411215.1,plasmid_AB461,False
GCA_0453764351_plasm_00001,CDS,ail,Attachment invasion locus protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00002,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00003,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00004,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00005,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00006,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00007,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00008,CDS,finO,Fertility inhibition protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00009,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00010,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00011,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00012,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00013,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00014,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00015,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00016,CDS,traA,Pilin,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00017,CDS,traY,Relaxosome protein TraY,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00018,CDS,traJ,Protein TraJ,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00019,CDS,traM,Relaxosome protein TraM,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00020,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00021,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00022,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00023,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00024,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00025,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00026,CDS,neo,Aminoglycoside 3'-phosphotransferase,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00027,CDS,folP,Dihydropteroate synthase,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00028,CDS,,IS6 family transposase IS26,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00029,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00030,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00031,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00032,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00033,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00034,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00035,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00036,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00037,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00038,CDS,dnaJ,Chaperone protein DnaJ,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00039,CDS,relE,mRNA interferase toxin RelE,GCA_045376435.1,plasmid_AB461,True
GCA_0453764351_plasm_00040,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00041,CDS,pir,PI protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00042,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00043,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00044,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00045,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00046,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00047,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00048,CDS,bin3,Putative transposon Tn552 DNA-invertase bin3,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00049,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00050,CDS,,Tn3 family transposase Tn2,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00051,CDS,tnpR,Transposon Tn3 resolvase,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00052,CDS,bla,Beta-lactamase TEM,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00053,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00054,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00055,CDS,umuD,Protein UmuD,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00056,CDS,umuC,Protein UmuC,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00057,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00058,CDS,parA,Plasmid partition protein A,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00059,CDS,,ISNCY family transposase ISSen7,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00060,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00061,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00062,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00063,CDS,smc,Chromosome partition protein Smc,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00064,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00065,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00066,CDS,hin,DNA-invertase hin,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00067,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00068,CDS,,IS481 family transposase ISAzs36,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00069,CDS,,IS630 family transposase ISEc33,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00070,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00071,CDS,mkaC,Virulence genes transcriptional activator,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00072,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00073,CDS,mkaB,28.1 kDa virulence protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00074,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00075,CDS,spvB,Mono(ADP-ribosyl)transferase SpvB,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00076,CDS,spvC,MAPK phosphothreonine lyase,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00077,CDS,vsdE,Virulence protein vsdE,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00078,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00079,CDS,,IS200/IS605 family transposase ISEc46,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00080,CDS,,Invasin,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00081,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00082,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00083,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00084,CDS,pdeL,Cyclic di-GMP phosphodiesterase PdeL,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00085,CDS,xerC,Tyrosine recombinase XerC,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00086,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00087,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00088,CDS,ccdB,Toxin CcdB,GCA_045376435.1,plasmid_AB461,True
GCA_0453764351_plasm_00089,CDS,ccdA,Antitoxin CcdA,GCA_045376435.1,plasmid_AB461,True
GCA_0453764351_plasm_00090,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00091,CDS,repB,RepFIB replication protein A,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00092,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00093,CDS,papB,Major pilu subunit operon regulatory protein PapB,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00094,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00095,CDS,fimD,Outer membrane usher protein FimD,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00096,CDS,faeE,Chaperone protein FaeE,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00097,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00098,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00099,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00100,CDS,rcsB,Transcriptional regulatory protein RcsB,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00101,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00102,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00103,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00104,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453764351_plasm_00105,CDS,,hypothetical protein,GCA_045376435.1,plasmid_AB461,False
GCA_0453766351_plasm_00001,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00002,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00003,CDS,umuD,Protein UmuD,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00004,CDS,umuC,Protein UmuC,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00005,CDS,virB,Virulence regulon transcriptional activator VirB,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00006,CDS,parA,Plasmid partition protein A,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00007,CDS,,ISNCY family transposase ISSen7,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00008,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00009,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00010,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00011,CDS,smc,Chromosome partition protein Smc,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00012,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00013,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00014,CDS,hin,DNA-invertase hin,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00015,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00016,CDS,,IS481 family transposase ISAzs36,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00017,CDS,,IS630 family transposase ISEc33,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00018,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00019,CDS,mkaC,Virulence genes transcriptional activator,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00020,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00021,CDS,mkaB,28.1 kDa virulence protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00022,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00023,CDS,spvB,Mono(ADP-ribosyl)transferase SpvB,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00024,CDS,spvC,MAPK phosphothreonine lyase,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00025,CDS,vsdE,Virulence protein vsdE,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00026,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00027,CDS,,IS200/IS605 family transposase ISEc46,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00028,CDS,,Invasin,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00029,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00030,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00031,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00032,CDS,pdeL,Cyclic di-GMP phosphodiesterase PdeL,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00033,CDS,xerC,Tyrosine recombinase XerC,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00034,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00035,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00036,CDS,ccdB,Toxin CcdB,GCA_045376635.1,plasmid_AB461,True
GCA_0453766351_plasm_00037,CDS,ccdA,Antitoxin CcdA,GCA_045376635.1,plasmid_AB461,True
GCA_0453766351_plasm_00038,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00039,CDS,repB,RepFIB replication protein A,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00040,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00041,CDS,papB,Major pilu subunit operon regulatory protein PapB,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00042,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00043,CDS,fimD,Outer membrane usher protein FimD,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00044,CDS,faeE,Chaperone protein FaeE,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00045,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00046,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00047,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00048,CDS,rcsB,Transcriptional regulatory protein RcsB,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00049,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00050,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00051,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00052,CDS,neo_1,Aminoglycoside 3'-phosphotransferase,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00053,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00054,CDS,tetA,"Tetracycline resistance protein, class C",GCA_045376635.1,plasmid_AB461,True
GCA_0453766351_plasm_00055,CDS,tetR,Tetracycline repressor protein class A from transposon 1721,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00056,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00057,CDS,neo_2,Aminoglycoside 3'-phosphotransferase,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00058,CDS,folP,Dihydropteroate synthase,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00059,CDS,,IS6 family transposase IS26,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00060,CDS,rfaH,Transcription antitermination protein RfaH,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00061,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00062,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00063,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00064,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00065,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00066,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00067,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00068,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00069,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00070,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00071,CDS,dnaJ,Chaperone protein DnaJ,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00072,CDS,relE,mRNA interferase toxin RelE,GCA_045376635.1,plasmid_AB461,True
GCA_0453766351_plasm_00073,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00074,CDS,pir,PI protein,GCA_045376635.1,plasmid_AB461,False
GCA_0453766351_plasm_00075,CDS,,hypothetical protein,GCA_045376635.1,plasmid_AB461,False
